Plant Code,Generator ID,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW),time
63556,BOUTI,Y,4,N, ,2022
63557,BLAWV,Y,1.4,N, ,2022
63558,BARAC,Y,1.4,N, ,2022
63561,CHERV,Y,1.4,N, ,2022
63562,DIGHT,Y,2.9,N, ,2022
63563,INCOM,Y,3,N, ,2022
63564,JHSOL,Y,1.3,N, ,2022
63565,WOODC,Y,1.4,N, ,2022
63566,HW158,N, ,N, ,2022
63569,DUD3,Y,1.3,N, ,2022
63570,DUD2,Y,1.3,N, ,2022
63571,DUD1,Y,1.4,N, ,2022
63572,LEDEA,Y,1.2,N, ,2022
63573,COHAS,Y,1.2,N, ,2022
63576,FS4,N, ,Y,1,2022
63577,FS21,N, ,Y,1,2022
63579,BSEC,N, ,N, ,2022
63582,HFS,N, ,N, ,2022
63583,TCS,N, ,N, ,2022
63586,KERII,N, ,N, ,2022
63587,SKYC,N, ,N, ,2022
63588,PALOA,Y,2.7,N, ,2022
63589,PALOB,Y,1.4,N, ,2022
63592,NUTMG,N, ,N, ,2022
63593,SC,N, ,Y,1.4,2022
63594,SC,N, ,Y,1.4,2022
63595,SC,N, ,Y,1.4,2022
63596,SC,N, ,Y,1.4,2022
63597,SC,N, ,Y,1.4,2022
63598,SC,N, ,Y,1.4,2022
63599,SC,N, ,Y,1.3,2022
63618,USBRK,N, ,N, ,2022
63620,USGCH,N, ,N, ,2022
63621,USSYC,N, ,Y,2.7,2022
63623,GEN1,N, ,N, ,2022
63626,229,N, ,N, ,2022
63627,252,N, ,N, ,2022
63629,HYDRA,N, ,N, ,2022
63630,AVHS,Y,1,N, ,2022
63635,CROWN,N, ,N, ,2022
63636,FR1,N, ,N, ,2022
63642,W9736,N, ,N, ,2022
63650,TC3,N, ,Y,1.5,2022
63651,5812,Y,4.7,N, ,2022
63654,SHRFF,Y,1.4,N, ,2022
63656,PS1,N, ,Y,2.9,2022
63657,TC3,N, ,Y,1.4,2022
63658,TC3,N, ,Y,1.4,2022
63659,BOWDN,N, ,N, ,2022
63660,M72W,N, ,N, ,2022
63663,W0053,N, ,N, ,2022
63664,W0055,N, ,N, ,2022
63665,W0054,N, ,N, ,2022
63667,SAS,N, ,N, ,2022
63668,URI,Y,28,N, ,2022
63672,LV,N, ,N, ,2022
63674,DEDEA,N, ,N, ,2022
63675,TROYL,Y,2,N, ,2022
63678,PAUL,N, ,Y,1.4,2022
63679,LAUR,N, ,Y,1.4,2022
63680,HERTZ,N, ,Y,1.4,2022
63681,13,Y,2,N, ,2022
63681,14,Y,2,N, ,2022
63682,BLCS,N, ,Y,1.4,2022
63683,CRLSN,N, ,Y,1.4,2022
63684,HAMR,N, ,Y,1.4,2022
63689,RLFS,N, ,N, ,2022
63690,PV1,N, ,N, ,2022
63691,13502,N, ,N, ,2022
63692,13504,N, ,N, ,2022
63693,13503,N, ,N, ,2022
63694,13501,N, ,N, ,2022
63695,13502,N, ,N, ,2022
63696,WEST,N, ,N, ,2022
63697,13440,N, ,N, ,2022
63698,GALLO,N, ,N, ,2022
63718,CR,N, ,Y,3.1,2022
63719,ELO,N, ,N, ,2022
63720,PGR23,N, ,N, ,2022
63721,COOLS,N, ,N, ,2022
63722,PV1,Y,29.1,N, ,2022
63724,HAYF1,N, ,Y,1.4,2022
63725,HAYF3,N, ,Y,1.4,2022
63726,PSCTY,N, ,Y,1.4,2022
63727,SL3EC,N, ,N, ,2022
63727,SLATE,N, ,N, ,2022
63727,SLPWR,N, ,N, ,2022
63727,SLSTN,N, ,N, ,2022
63727,SLSVC,N, ,N, ,2022
63728,TMEF1,N, ,N, ,2022
63729,MT1,N, ,N, ,2022
63732,11630,N, ,N, ,2022
63733,11631,N, ,N, ,2022
63734,11632,N, ,N, ,2022
63741,USBCS,N, ,Y,1,2022
63742,USVIC,N, ,Y,1,2022
63743,SOLWY,N, ,Y,1.4,2022
63744,HUBER,N, ,Y,1,2022
63745,GVSO,N, ,N, ,2022
63746,MYSO,N, ,N, ,2022
63747,GRA,N, ,Y,3,2022
63748,MHW,N, ,N, ,2022
63749,MHE,N, ,N, ,2022
63750,BLU,N, ,N, ,2022
63751,UND,N, ,N, ,2022
63752,GRA,N, ,N, ,2022
63753,218,Y,1.6,N, ,2022
63754,SBI01,N, ,N, ,2022
63756,DGSC1,N, ,N, ,2022
63758,KROLH,Y,1.8,N, ,2022
63759,BALGR,N, ,N, ,2022
63760,WHRSA,N, ,N, ,2022
63761,SSCLC,N, ,N, ,2022
63761,SSCLD,N, ,N, ,2022
63762,SILVA,N, ,N, ,2022
63762,SILVB,N, ,N, ,2022
63762,SILVC,N, ,N, ,2022
63763,ATPV,N, ,N, ,2022
63764,TXEB1,N, ,N, ,2022
63768,PAEH2,N, ,N, ,2022
63769,TXBC1,N, ,N, ,2022
63770,COBH1,N, ,N, ,2022
63772,1394,N, ,Y,1.7,2022
63773,PAEH1,N, ,N, ,2022
63774,KRS,N, ,Y,1,2022
63777,1310,N, ,N, ,2022
63778,3,N, ,N, ,2022
63779,4,N, ,N, ,2022
63780,JOHN2,N, ,Y,2,2022
63781,LIV4,N, ,Y,2,2022
63786,BMSF,N, ,N, ,2022
63790,FULT,X, ,Y,2.8,2022
63791,SOB01,N, ,Y,1.4,2022
63792,SVH01,N, ,Y,1,2022
63793,STU01,N, ,Y,1,2022
63794,ST001,N, ,Y,1.4,2022
63795,2,N, ,N, ,2022
63796,1,N, ,N, ,2022
63800,23,N, ,Y,3.1,2022
63801,1,N, ,N, ,2022
63804,PAR,N, ,Y,4.7,2022
63805,WIL,N, ,Y,5,2022
63807,PGR29,N, ,N, ,2022
63810,PGR24,N, ,N, ,2022
63811,PGR27,N, ,N, ,2022
63812,PGR31,N, ,N, ,2022
63813,PGR26,N, ,N, ,2022
63814,ODOM,N, ,N, ,2022
63816,RJC01,N, ,N, ,2022
63817,HIN01,N, ,Y,1.4,2022
63819,BET01,N, ,Y,1.4,2022
63820,HUN01,N, ,Y,1.4,2022
63821,HUN02,N, ,Y,1.4,2022
63823,BS1,N, ,Y,2.8,2022
63824,HS1,N, ,Y,2.9,2022
63825,LLCHI,N, ,N, ,2022
63830,CFS,N, ,N, ,2022
63833,BB,N, ,N, ,2022
63835,PV1,N, ,N, ,2022
63836,PV1,N, ,N, ,2022
63837,PV1,N, ,N, ,2022
63839,1113,N, ,N, ,2022
63842,PGR25,N, ,N, ,2022
63844,FTCAL,N, ,N, ,2022
63854,8175C,N, ,N, ,2022
63855,8175E,N, ,N, ,2022
63856,8175D,N, ,N, ,2022
63857,8175B,N, ,N, ,2022
63858,8175A,N, ,N, ,2022
63859,RCTR,N, ,N, ,2022
63860,ESEC,N, ,N, ,2022
63861,INLP,N, ,N, ,2022
63869,DGIBM,Y,9.7,N, ,2022
63883,GEN1,N, ,N, ,2022
63887,EBMSS,N, ,Y,1.4,2022
63888,PF3CH,N, ,N, ,2022
63889,PF2CH,N, ,N, ,2022
63892,LILY,N, ,N, ,2022
63893,MAIN1,N, ,Y,2.6,2022
63893,MAIN2,N, ,N, ,2022
63893,MAIN3,N, ,Y,4.1,2022
63894,MILPV,N, ,N, ,2022
63895,AUGPV,N, ,N, ,2022
63896,FAIPV,N, ,N, ,2022
63897,OXFPV,N, ,N, ,2022
63899,CORN,N, ,Y,1.5,2022
63903,PINE1,N, ,N, ,2022
63904,FAIR1,N, ,N, ,2022
63905,ASKYS,N, ,N, ,2022
63906,142,N, ,N, ,2022
63908,SS17,N, ,N, ,2022
63910,BGS,N, ,N, ,2022
63913,DODGE,N, ,N, ,2022
63917,8030A,N, ,N, ,2022
63925,RILEY,N, ,N, ,2022
63926,FRIV,N, ,N, ,2022
63928,6701,Y,2.1,N, ,2022
63929,TROY1,N, ,N, ,2022
63932,TITN1,N, ,N, ,2022
63934,CGS,N, ,N, ,2022
63935,CGS,N, ,N, ,2022
63936,CGS,N, ,N, ,2022
63937,CGS,N, ,N, ,2022
63938,CGS,N, ,N, ,2022
63939,CGS,N, ,N, ,2022
63940,CEN40,N, ,N, ,2022
63942,SUNBI,N, ,N, ,2022
63944,BHF,Y,4.6,N, ,2022
63945,CLIN,N, ,Y,2.9,2022
63946,VERM,N, ,Y,2.7,2022
63947,579,Y,2.6,N, ,2022
63948,CS1,N, ,Y,2.8,2022
63949,CORT2,N, ,N, ,2022
63950,ERVIN,N, ,Y,1.3,2022
63951,LENA,N, ,N, ,2022
63952,RIDGE,N, ,N, ,2022
63953,EASTP,N, ,Y,3,2022
63954,MENDS,N, ,N, ,2022
63956,223,N, ,N, ,2022
63957,221,N, ,N, ,2022
63958,1,N, ,N, ,2022
63959,1,N, ,N, ,2022
63960,1,N, ,N, ,2022
63961,1,N, ,N, ,2022
63962,1,N, ,N, ,2022
63963,1,N, ,N, ,2022
63964,1,N, ,N, ,2022
63965,1,N, ,N, ,2022
63966,FS12,N, ,Y,1,2022
63967,CDB1,Y,1,N, ,2022
63967,CDB2,N, ,N, ,2022
63968,GSI,Y,1.5,N, ,2022
63969,SS35,N, ,N, ,2022
63970,10020,N, ,Y,1.1,2022
63971,CCUA,Y,1.9,N, ,2022
63973,CARD,N, ,N, ,2022
63974,HAYES,N, ,N, ,2022
63975,HARS,N, ,N, ,2022
63976,959,N, ,N, ,2022
63978,PV1,N, ,N, ,2022
63979,VINSN,N, ,N, ,2022
63982,PV1,N, ,N, ,2022
63986,10136,Y,1.1,N, ,2022
63987,MRTNS,N, ,Y,1.4,2022
63989,PETE,N, ,Y,2,2022
63990,KISH,N, ,Y,2,2022
63991,NOS,N, ,N, ,2022
63992,VUL,N, ,Y,2,2022
63993,FTF02,Y,1.1,N, ,2022
63994,MWF01,N, ,Y,1.2,2022
63997,PHS01,N, ,Y,6.6,2022
64000,DRC,N, ,N, ,2022
64001,CAMEL,N, ,N, ,2022
64002,11629,N, ,N, ,2022
64006,SS33,N, ,N, ,2022
64007,SS28,N, ,N, ,2022
64008,MS,N, ,N, ,2022
64009,BS,N, ,N, ,2022
64010,ENX06,Y,13,N, ,2022
64011,6359,N, ,N, ,2022
64012,ENX07,N, ,N, ,2022
64013,6344,N, ,N, ,2022
64014,7405,N, ,N, ,2022
64015,ENX05,Y,20,N, ,2022
64016,6777,N, ,N, ,2022
64017,7405,N, ,N, ,2022
64018,7724,N, ,N, ,2022
64019,ATLA,N, ,N, ,2022
64020,PV1,N, ,N, ,2022
64021,225,N, ,N, ,2022
64022,SS22,N, ,N, ,2022
64023,246,N, ,N, ,2022
64024,262,Y,2,N, ,2022
64025,297,Y,1.5,N, ,2022
64026,SF1,N, ,N, ,2022
64028,EMDF,Y,3.3,N, ,2022
64029,TC3,N, ,Y,1.2,2022
64030,GEN1,N, ,N, ,2022
64031,228,Y,2,N, ,2022
64033,GS,N, ,N, ,2022
64034,SS25,N, ,N, ,2022
64035,POWTN,N, ,N, ,2022
64040,1,N, ,N, ,2022
64041,4683,N, ,N, ,2022
64042,3958,N, ,N, ,2022
64043,6778,N, ,Y,2,2022
64044,7141,N, ,N, ,2022
64045,4648,N, ,N, ,2022
64046,7140,N, ,N, ,2022
64048,SS29,N, ,N, ,2022
64049,NCRC,Y,2,N, ,2022
64055,WOC,Y,5,N, ,2022
64056,TLU01,N, ,N, ,2022
64058,FREE,N, ,Y,2.5,2022
64059,WSIDE,N, ,Y,2.9,2022
64060,SELCO,N, ,N, ,2022
64061,HEWNB,N, ,N, ,2022
64062,PALPV,N, ,N, ,2022
64068,HANPV,N, ,N, ,2022
64069,WINPV,N, ,N, ,2022
64070,ELLPV,N, ,N, ,2022
64072,CR1,N, ,N, ,2022
64076,RTE66,N, ,N, ,2022
64078,PSLLC,N, ,N, ,2022
64079,CS,N, ,N, ,2022
64080,1,N, ,N, ,2022
64081,SUNFL,N, ,N, ,2022
64084,BR1CS,N, ,Y,7.6,2022
64085,CPRI2,N, ,Y,2.6,2022
64087,BR2CS,N, ,Y,7.6,2022
64090,NYR12,Y,7.6,N, ,2022
64091,MROCS,N, ,Y,7.1,2022
64092,GLSCS,N, ,Y,7.6,2022
64093,MOSO,Y,28,N, ,2022
64096,248,N, ,Y,1.4,2022
64097,232,N, ,N, ,2022
64098,1,N, ,N, ,2022
64098,2,N, ,N, ,2022
64098,5,N, ,N, ,2022
64098,RA,N, ,N, ,2022
64098,RB,N, ,N, ,2022
64098,RC,N, ,N, ,2022
64099,TWEIT,N, ,N, ,2022
64100,MORG,N, ,Y,2.9,2022
64101,259,Y,3.8,N, ,2022
64102,GE19H,N, ,Y,10.4,2022
64103,DH002,N, ,N, ,2022
64104,MAV02,N, ,N, ,2022
64105,MAV03,N, ,N, ,2022
64106,MAV05,N, ,N, ,2022
64107,CPMA1,N, ,Y,5.8,2022
64108,CPRI7,N, ,Y,21.3,2022
64109,CPMA2,N, ,Y,6,2022
64110,CPMA6,N, ,Y,5.8,2022
64111,CPRI5,N, ,Y,2.2,2022
64112,CPMA3,N, ,Y,3.6,2022
64113,CPRI1,N, ,Y,6.3,2022
64114,CPRI4,N, ,Y,1.6,2022
64115,CPMA4,N, ,Y,1.7,2022
64116,CPRI6,N, ,Y,2.7,2022
64117,MLS01,N, ,N, ,2022
64118,N97S2,N, ,N, ,2022
64119,NS2,N, ,N, ,2022
64120,CPMA5,N, ,Y,2.5,2022
64121,SCS2,N, ,N, ,2022
64122,MARL,N, ,Y,2.9,2022
64124,BREW,N, ,Y,2.7,2022
64124,BREW2,N, ,Y,2.7,2022
64125,TWNSD,N, ,Y,5,2022
64126,ORNGE,N, ,Y,2.9,2022
64127,PODNQ,N, ,Y,3.7,2022
64128,WPRS,N, ,Y,3,2022
64129,EBARS,N, ,Y,5,2022
64135,GFSO,N, ,N, ,2022
64137,GEN1,N, ,N, ,2022
64140,BSBPV,N, ,Y,1.7,2022
64144,HMS01,Y,80,N, ,2022
64145,PV1,N, ,N, ,2022
64146,PV1,N, ,N, ,2022
64147,DRAPV,N, ,N, ,2022
64148,FISH,N, ,N, ,2022
64150,LANCR,N, ,N, ,2022
64151,PERRY,N, ,N, ,2022
64152,SNAKE,N, ,N, ,2022
64153,NOVAK,N, ,Y,1.4,2022
64154,SHLLY,N, ,Y,1.4,2022
64158,MECH,N, ,N, ,2022
64159,MRG2,N, ,Y,2.9,2022
64162,7759A,N, ,Y,2.2,2022
64169,BEACH,N, ,N, ,2022
64170,MBPV,Y,1.7,N, ,2022
64173,1305,N, ,N, ,2022
64174,1303,N, ,N, ,2022
64175,1302,N, ,N, ,2022
64176,1304,N, ,N, ,2022
64179,17000,Y,2.2,N, ,2022
64180,19002,Y,3.2,N, ,2022
64182,DRAPV,N, ,N, ,2022
64184,DRAPV,N, ,Y,1,2022
64185,DRAPV,N, ,Y,4.3,2022
64186,394,N, ,N, ,2022
64187,DRAPV,Y,1.7,N, ,2022
64190,82803,N, ,N, ,2022
64191,LUMP,N, ,N, ,2022
64192,BB08,N, ,N, ,2022
64193,MR01,N, ,N, ,2022
64194,313,Y,1.7,N, ,2022
64195,313,Y,1.3,N, ,2022
64196,AS3,N, ,N, ,2022
64198,HRPV,N, ,N, ,2022
64200,JSG,Y,1.2,N, ,2022
64201,MC1B,N, ,Y,2.9,2022
64201,MCDH,N, ,Y,2.9,2022
64204,ELARA,N, ,N, ,2022
64211,BAXLY,N, ,N, ,2022
64213,AUB,N, ,N, ,2022
64217,BLAIR,N, ,Y,1,2022
64218,MADIS,N, ,Y,1,2022
64219,FEW,N, ,Y,1,2022
64220,WOC,Y,6.9,N, ,2022
64221,WOC,Y,5,N, ,2022
64222,1,N, ,N, ,2022
64223,1,N, ,N, ,2022
64224,DPS,N, ,N, ,2022
64225,PROS1,N, ,N, ,2022
64226,CURRY,N, ,N, ,2022
64227,12001,N, ,N, ,2022
64228,BLGS,N, ,Y,2.7,2022
64229,IROQ,N, ,Y,2.8,2022
64231,3093,Y,4.6,N, ,2022
64232,6554,Y,2.6,N, ,2022
64237,002,N, ,N, ,2022
64238,018,N, ,N, ,2022
64243,SULL,N, ,Y,2.9,2022
64244,SAND3,N, ,N, ,2022
64245,SAND5,N, ,N, ,2022
64246,PERU2,N, ,N, ,2022
64247,RICH5,N, ,N, ,2022
64248,SAND4,N, ,N, ,2022
64249,SAND6,N, ,N, ,2022
64250,PERU3,N, ,N, ,2022
64251,PICK1,N, ,N, ,2022
64254,KENT,N, ,Y,2.7,2022
64257,SCHU,N, ,Y,2.9,2022
64261,361,Y,1.3,N, ,2022
64262,453,Y,1.3,N, ,2022
64263,364,Y,1.3,N, ,2022
64264,298,N, ,N, ,2022
64265,263,Y,2,N, ,2022
64266,264,N, ,Y,2,2022
64267,265,Y,2.7,N, ,2022
64268,280,Y,2.7,N, ,2022
64269,KANK,N, ,Y,2.8,2022
64270,COLT1,N, ,N, ,2022
64271,018,N, ,N, ,2022
64273,018,N, ,N, ,2022
64275,BNF,N, ,N, ,2022
64276,FM,N, ,N, ,2022
64277,GD,N, ,N, ,2022
64278,LIDA,N, ,N, ,2022
64279,LTF,N, ,N, ,2022
64280,MJ,N, ,N, ,2022
64281,MTF,N, ,N, ,2022
64282,PE,N, ,N, ,2022
64283,TRS,N, ,N, ,2022
64284,TRC50,N, ,N, ,2022
64285,WA1,N, ,N, ,2022
64286,WA2,N, ,N, ,2022
64288,RECBJ,N, ,N, ,2022
64290,IPAT2,N, ,N, ,2022
64299,MEL,N, ,Y,3.9,2022
64300,FORTD,N, ,N, ,2022
64301,WILLO,N, ,N, ,2022
64302,GEN1,N, ,N, ,2022
64303,GEN1,N, ,N, ,2022
64304,GEN1,N, ,N, ,2022
64305,TCL1,N, ,N, ,2022
64306,TCI2,N, ,N, ,2022
64307,NOSS,N, ,N, ,2022
64308,HLDBG,N, ,N, ,2022
64310,CORN,N, ,Y,5,2022
64311,SFS08,N, ,N, ,2022
64325,PROSP,Y,225,N, ,2022
64327,GEN1,N, ,N, ,2022
64328,GRIG,N, ,Y,2.9,2022
64329,EAST,N, ,Y,2.3,2022
64330,LILY,N, ,Y,2.9,2022
64331,LENA,N, ,Y,2.6,2022
64333,WED7,N, ,Y,4,2022
64334,GDWH,N, ,Y,2.2,2022
64335,QUIT2,N, ,N, ,2022
64337,FNS,N, ,N, ,2022
64343,SBAR,N, ,Y,1.5,2022
64351,JFK8,Y,7,N, ,2022
64352,SC,N, ,Y,2.8,2022
64353,SC,N, ,Y,2.8,2022
64355,SC,N, ,Y,2.8,2022
64356,SC,N, ,Y,2.8,2022
64357,SC,N, ,Y,2.8,2022
64358,SC,N, ,Y,2.8,2022
64359,SC,N, ,Y,1.4,2022
64360,30001,N, ,N, ,2022
64362,30004,N, ,N, ,2022
64363,30008,N, ,N, ,2022
64364,30005,N, ,N, ,2022
64365,30003,N, ,N, ,2022
64366,30007,N, ,N, ,2022
64367,30006,N, ,N, ,2022
64370,PLFD1,N, ,Y,1,2022
64371,CORT1,N, ,N, ,2022
64372,SNGFD,N, ,N, ,2022
64373,CLAY1,N, ,N, ,2022
64374,NRWCH,N, ,N, ,2022
64376,TRANQ,N, ,N, ,2022
64379,467,Y,2.2,N, ,2022
64380,464,Y,2.6,N, ,2022
64384,ATUS2,Y,3.3,N, ,2022
64385,304,N, ,N, ,2022
64386,GLCRV,N, ,Y,4.8,2022
64387,QBS,N, ,N, ,2022
64388,TRUCO,Y,1.5,N, ,2022
64389,NIAGS,Y,5.7,N, ,2022
64391,FWBP1,Y,2.4,N, ,2022
64392,CVS1,N, ,N, ,2022
64395,DRAPV,Y,5.6,N, ,2022
64396,EMSJN,Y,4.1,N, ,2022
64397,EMSJN,Y,1.6,N, ,2022
64398,EMSUN,Y,1.8,N, ,2022
64399,EMRES,N, ,Y,5.5,2022
64400,BYUHI,N, ,N, ,2022
64401,CSUSJ,Y,1.7,N, ,2022
64402,ELDCO,N, ,Y,1.5,2022
64403,CSUCI,Y,3.7,N, ,2022
64404,CPTPV,N, ,N, ,2022
64404,GFTPV,N, ,N, ,2022
64406,EMMOR,Y,2.4,N, ,2022
64409,ANDER,N, ,N, ,2022
64410,BRIAR,N, ,N, ,2022
64411,DELAN,N, ,N, ,2022
64412,GMINE,N, ,N, ,2022
64413,SCHUL,Y,1.4,N, ,2022
64414,PONTC,N, ,N, ,2022
64415,ROCKF,N, ,N, ,2022
64416,SANDL,N, ,N, ,2022
64417,WILBR,N, ,N, ,2022
64418,BB000,N, ,N, ,2022
64419,ELM,N, ,Y,3.7,2022
64421,DEWIT,N, ,Y,2.7,2022
64422,NBOE1,N, ,Y,0.4,2022
64422,NBOE2,N, ,Y,0.6,2022
64422,NBOE3,N, ,Y,0.4,2022
64422,NBOE4,N, ,Y,0.1,2022
64426,WIL,N, ,N, ,2022
64431,PBS,N, ,N, ,2022
64432,BKS,N, ,Y,5.4,2022
64434,ROU,N, ,Y,3.3,2022
64435,TOW,N, ,Y,1.4,2022
64436,WIL,N, ,Y,6.4,2022
64437,DRH,N, ,Y,3.7,2022
64438,VALLE,N, ,N, ,2022
64439,PINE,N, ,Y,3,2022
64441,266,N, ,N, ,2022
64442,MPPV,Y,0.5,N, ,2022
64443,GOLD,N, ,N, ,2022
64444,PARIS,N, ,N, ,2022
64445,PV1,N, ,N, ,2022
64446,AMGPV,N, ,N, ,2022
64447,GEN1,N, ,N, ,2022
64450,GSF01,N, ,N, ,2022
64451,1583,N, ,Y,3,2022
64453,VOLNE,N, ,N, ,2022
64454,PV1,N, ,N, ,2022
64456,FAC13,N, ,N, ,2022
64457,FACCA,N, ,N, ,2022
64458,FAACW,N, ,N, ,2022
64459,FACG1,N, ,N, ,2022
64460,FACJF,N, ,N, ,2022
64461,FACMS,N, ,N, ,2022
64462,FACSH,N, ,N, ,2022
64463,FACWR,N, ,N, ,2022
64464,CLEN,N, ,Y,2.9,2022
64465,KERN,N, ,Y,2.8,2022
64466,LUKC,N, ,Y,2.9,2022
64467,MTMO,N, ,Y,2.9,2022
64468,BOIG,N, ,Y,3,2022
64470,FACIC,N, ,N, ,2022
64471,BYHWY,N, ,N, ,2022
64472,BERRY,N, ,N, ,2022
64473,NORMN,N, ,N, ,2022
64476,1102,N, ,N, ,2022
64477,1,N, ,N, ,2022
64478,1034,N, ,N, ,2022
64479,HNDLD,N, ,Y,1.4,2022
64480,TC3,N, ,Y,1.2,2022
64481,AEC1,N, ,N, ,2022
64482,STAVM,N, ,Y,1.4,2022
64483,SNYFD,N, ,Y,1.4,2022
64486,DAVID,N, ,Y,1.4,2022
64487,HNKE,N, ,Y,1.4,2022
64488,DNZR,N, ,Y,1.4,2022
64496,FACHE,N, ,N, ,2022
64497,FACHA,N, ,N, ,2022
64498,FACG2,N, ,N, ,2022
64499,FACBH,Y,2,N, ,2022
64500,FACAN,Y,2,N, ,2022
64502,1,N, ,Y,1.9,2022
64503,PALM,N, ,Y,1.5,2022
64504,MED2,N, ,Y,1.5,2022
64506,COK,N, ,Y,5,2022
64508,SOL1,N, ,N, ,2022
64514,SOL1,N, ,N, ,2022
64516,SOL1,N, ,N, ,2022
64517,DOJ,N, ,N, ,2022
64518,CIW,N, ,N, ,2022
64519,CENSP,N, ,N, ,2022
64520,SOL1,N, ,N, ,2022
64521,CALSP,N, ,N, ,2022
64522,SOL1,N, ,N, ,2022
64523,ATASC,N, ,N, ,2022
64524,79100,Y,2.5,N, ,2022
64525,TB1,N, ,N, ,2022
64526,RABTH,N, ,N, ,2022
64527,16507,N, ,N, ,2022
64533,PV1,N, ,N, ,2022
64535,KOV4A,N, ,N, ,2022
64538,KOV4A,N, ,N, ,2022
64542,1,N, ,N, ,2022
64549,PV1,N, ,N, ,2022
64553,GEN01,N, ,N, ,2022
64554,BF,N, ,Y,5.3,2022
64555,BO,N, ,Y,5.8,2022
64556,BH,N, ,Y,6.8,2022
64557,RV,N, ,Y,6.8,2022
64559,WS,Y,7.5,Y,7.5,2022
64560,TSS,N, ,Y,6.6,2022
64561,TSN,N, ,Y,6.6,2022
64562,WAS,N, ,Y,2,2022
64563,STEIN,N, ,Y,1.4,2022
64564,AEC3,N, ,N, ,2022
64565,GPAPA,N, ,N, ,2022
64566,CNTRL,Y,125,N, ,2022
64568,LETTS,Y,15,N, ,2022
64569,GPACO,N, ,N, ,2022
64570,GPCOL,N, ,N, ,2022
64571,GPCOD,N, ,N, ,2022
64572,1,N, ,Y,4,2022
64573,1,N, ,Y,2,2022
64574,1,N, ,Y,2.7,2022
64575,1,N, ,Y,3.2,2022
64577,MIN,N, ,Y,1,2022
64578,SLT,N, ,Y,2,2022
64579,GEN1,N, ,N, ,2022
64580,GEN,N, ,N, ,2022
64581,PULMN,Y,15,N, ,2022
64582,GPSHA,N, ,N, ,2022
64583,GPWJE,N, ,N, ,2022
64584,GPFTF,N, ,N, ,2022
64585,GPHAR,N, ,N, ,2022
64586,GPPOL,N, ,N, ,2022
64587,1,N, ,Y,1.4,2022
64588,1,N, ,Y,7,2022
64589,1,N, ,Y,6,2022
64590,OBSFN,N, ,N, ,2022
64590,OBSFS,N, ,N, ,2022
64590,OBSFW,N, ,N, ,2022
64593,B1,Y,7.5,N, ,2022
64594,B1,Y,7.5,N, ,2022
64595,B1,Y,7.5,N, ,2022
64600,PLDPL,Y,3.8,N, ,2022
64601,PV,Y,2.2,N, ,2022
64602,KBR,N, ,Y,2,2022
64603,KING1,N, ,Y,16.3,2022
64604,X0009,Y,1.8,N, ,2022
64606,64606,N, ,N, ,2022
64608,64608,N, ,N, ,2022
64610,MDW6,N, ,N, ,2022
64611,2,N, ,N, ,2022
64617,BWW,N, ,Y,6.3,2022
64618,HAV,N, ,Y,3.6,2022
64620,MBD,N, ,Y,3,2022
64624,GEN1,N, ,N, ,2022
64627,BLD,N, ,Y,5,2022
64628,SLIDE,N, ,N, ,2022
64629,JMH,Y,1.8,N, ,2022
64630,GEN01,N, ,N, ,2022
64631,1,N, ,N, ,2022
64637,BRS,N, ,N, ,2022
64640,PV1,N, ,N, ,2022
64641,2,N, ,N, ,2022
64642,HCSG,N, ,N, ,2022
64643,HVNM,N, ,N, ,2022
64644,WM,N, ,Y,1.8,2022
64645,MAS,N, ,Y,1.5,2022
64646,PITT,N, ,Y,2.8,2022
64647,QAB,N, ,Y,2.8,2022
64648,SC,N, ,Y,2.8,2022
64649,SC,N, ,Y,1.4,2022
64650,SC,N, ,Y,2.8,2022
64651,SC,N, ,Y,2.8,2022
64652,SC,N, ,Y,1.4,2022
64653,SC,N, ,Y,2.8,2022
64654,SC,N, ,Y,2.8,2022
64655,SC,N, ,Y,2.8,2022
64657,1,N, ,N, ,2022
64664,10604,N, ,Y,7.1,2022
64673,ACT,Y,4.2,N, ,2022
64674,VAN,N, ,N, ,2022
64675,NAP,Y,2.6,N, ,2022
64676,359,N, ,N, ,2022
64677,RYLND,N, ,N, ,2022
64678,WDH17,N, ,N, ,2022
64679,HS1,N, ,Y,6.9,2022
64680,CP1,N, ,Y,7.5,2022
64681,CP2,N, ,Y,2.9,2022
64682,ADA,N, ,N, ,2022
64687,VDH,Y,1,N, ,2022
64689,90029,Y,3.1,N, ,2022
64690,65004,N, ,N, ,2022
64692,533,N, ,N, ,2022
64693,299,N, ,N, ,2022
64696,DUNST,N, ,N, ,2022
64697,CGS,N, ,N, ,2022
64698,508,N, ,N, ,2022
64700,390,N, ,N, ,2022
64702,PGR32,N, ,N, ,2022
64705,FHAF,N, ,N, ,2022
64708,C1BDN,N, ,N, ,2022
64714,RLK01,Y,4.5,N, ,2022
64715,DSNBR,N, ,Y,7.1,2022
64716,KNPPE,N, ,Y,6.3,2022
64717,MAINR,N, ,Y,5,2022
64718,RDMNN,N, ,Y,1.9,2022
64719,GLNMR,Y,3.8,N, ,2022
64720,KNPPW,N, ,Y,6.1,2022
64721,RWEAV,N, ,Y,7.1,2022
